instance,time_min_1,time_max_1,time_mean_1,time_median_1,time_std_1,time_q1_1,time_q3_1,avg_rss12_min_1,avg_rss12_max_1,avg_rss12_mean_1,avg_rss12_median_1,avg_rss12_std_1,avg_rss12_q1_1,avg_rss12_q3_1,var_rss12_min_1,var_rss12_max_1,var_rss12_mean_1,var_rss12_median_1,var_rss12_std_1,var_rss12_q1_1,var_rss12_q3_1,avg_rss13_min_1,avg_rss13_max_1,avg_rss13_mean_1,avg_rss13_median_1,avg_rss13_std_1,avg_rss13_q1_1,avg_rss13_q3_1,var_rss13_min_1,var_rss13_max_1,var_rss13_mean_1,var_rss13_median_1,var_rss13_std_1,var_rss13_q1_1,var_rss13_q3_1,avg_rss23_min_1,avg_rss23_max_1,avg_rss23_mean_1,avg_rss23_median_1,avg_rss23_std_1,avg_rss23_q1_1,avg_rss23_q3_1,var_rss23_min_1,var_rss23_max_1,var_rss23_mean_1,var_rss23_median_1,var_rss23_std_1,var_rss23_q1_1,var_rss23_q3_1,time_min_2,time_max_2,time_mean_2,time_median_2,time_std_2,time_q1_2,time_q3_2,avg_rss12_min_2,avg_rss12_max_2,avg_rss12_mean_2,avg_rss12_median_2,avg_rss12_std_2,avg_rss12_q1_2,avg_rss12_q3_2,var_rss12_min_2,var_rss12_max_2,var_rss12_mean_2,var_rss12_median_2,var_rss12_std_2,var_rss12_q1_2,var_rss12_q3_2,avg_rss13_min_2,avg_rss13_max_2,avg_rss13_mean_2,avg_rss13_median_2,avg_rss13_std_2,avg_rss13_q1_2,avg_rss13_q3_2,var_rss13_min_2,var_rss13_max_2,var_rss13_mean_2,var_rss13_median_2,var_rss13_std_2,var_rss13_q1_2,var_rss13_q3_2,avg_rss23_min_2,avg_rss23_max_2,avg_rss23_mean_2,avg_rss23_median_2,avg_rss23_std_2,avg_rss23_q1_2,avg_rss23_q3_2,var_rss23_min_2,var_rss23_max_2,var_rss23_mean_2,var_rss23_median_2,var_rss23_std_2,var_rss23_q1_2,var_rss23_q3_2,time_min_3,time_max_3,time_mean_3,time_median_3,time_std_3,time_q1_3,time_q3_3,avg_rss12_min_3,avg_rss12_max_3,avg_rss12_mean_3,avg_rss12_median_3,avg_rss12_std_3,avg_rss12_q1_3,avg_rss12_q3_3,var_rss12_min_3,var_rss12_max_3,var_rss12_mean_3,var_rss12_median_3,var_rss12_std_3,var_rss12_q1_3,var_rss12_q3_3,avg_rss13_min_3,avg_rss13_max_3,avg_rss13_mean_3,avg_rss13_median_3,avg_rss13_std_3,avg_rss13_q1_3,avg_rss13_q3_3,var_rss13_min_3,var_rss13_max_3,var_rss13_mean_3,var_rss13_median_3,var_rss13_std_3,var_rss13_q1_3,var_rss13_q3_3,avg_rss23_min_3,avg_rss23_max_3,avg_rss23_mean_3,avg_rss23_median_3,avg_rss23_std_3,avg_rss23_q1_3,avg_rss23_q3_3,var_rss23_min_3,var_rss23_max_3,var_rss23_mean_3,var_rss23_median_3,var_rss23_std_3,var_rss23_q1_3,var_rss23_q3_3,time_min_4,time_max_4,time_mean_4,time_median_4,time_std_4,time_q1_4,time_q3_4,avg_rss12_min_4,avg_rss12_max_4,avg_rss12_mean_4,avg_rss12_median_4,avg_rss12_std_4,avg_rss12_q1_4,avg_rss12_q3_4,var_rss12_min_4,var_rss12_max_4,var_rss12_mean_4,var_rss12_median_4,var_rss12_std_4,var_rss12_q1_4,var_rss12_q3_4,avg_rss13_min_4,avg_rss13_max_4,avg_rss13_mean_4,avg_rss13_median_4,avg_rss13_std_4,avg_rss13_q1_4,avg_rss13_q3_4,var_rss13_min_4,var_rss13_max_4,var_rss13_mean_4,var_rss13_median_4,var_rss13_std_4,var_rss13_q1_4,var_rss13_q3_4,avg_rss23_min_4,avg_rss23_max_4,avg_rss23_mean_4,avg_rss23_median_4,avg_rss23_std_4,avg_rss23_q1_4,avg_rss23_q3_4,var_rss23_min_4,var_rss23_max_4,var_rss23_mean_4,var_rss23_median_4,var_rss23_std_4,var_rss23_q1_4,var_rss23_q3_4
cycling_dataset11.csv,0.0,29750.0,14875.0,14875.0,8659.953329358459,7437.5,22312.5,27.67,44.0,36.68633333333334,36.0,4.0576064236060265,33.75,40.5,0.0,9.12,2.8064166666666663,2.145,1.9900895272295889,1.3,4.4925,9.0,24.0,16.90225,16.29,3.1714758558385188,14.9375,19.0,0.0,9.63,3.2678333333333334,3.0149999999999997,1.8284548045336593,2.0575,4.2075000000000005,10.0,24.5,17.818666666666665,18.125,3.1123908102221924,15.5,20.25,0.0,7.16,3.2180000000000004,3.075,1.6216270635794574,1.89,4.24,30000.0,59750.0,44875.0,44875.0,8659.953329358459,37437.5,52312.5,29.0,44.33,36.603583333333326,35.875,4.033988265524441,33.0,40.25,0.0,8.51,2.8465,2.47,1.849771900352401,1.3,4.245,7.0,25.25,17.521916666666666,17.29,3.487977517089556,15.25,19.67,0.0,8.73,3.25575,3.08,1.8910969755232896,1.79,4.452500000000001,7.67,23.0,16.906583333333334,16.5,3.276639410491928,14.9375,19.33,0.0,8.93,3.2708333333333335,2.95,1.685098703010862,2.1025,4.3825,60000.0,89750.0,74875.0,74875.0,8659.953329358459,67437.5,82312.5,27.0,44.0,36.53,36.125,3.8940754144383662,33.6275,39.5,0.0,7.7,2.8047499999999994,2.49,1.8117008410606867,1.3824999999999998,3.9325,9.25,21.25,15.288083333333335,15.5,2.874529032680349,13.33,17.27,0.0,8.1,2.7646666666666664,2.685,1.4886727496517007,1.6824999999999999,3.44,11.25,23.0,16.53575,16.415,2.8195648785170144,14.875,18.3725,0.0,8.56,2.9983333333333335,2.57,1.6678485809236068,1.7975,3.8575,90000.0,119750.0,104875.0,104875.0,8659.953329358459,97437.5,112312.5,28.25,44.0,36.34675,36.25,4.063053893009543,32.75,39.25,0.0,10.43,2.934166666666667,2.47,1.9024780258622935,1.5,4.12,6.0,27.67,14.912,14.67,3.4638542117127273,12.6275,17.33,0.0,7.59,2.9335833333333334,2.62,1.6727546123252972,1.87,3.9225000000000003,9.67,23.33,16.9895,16.75,2.9689731249485343,15.0,19.5,0.0,9.18,3.4146666666666667,2.87,2.0400048747218444,1.79,4.57
cycling_dataset12.csv,0.0,29750.0,14875.0,14875.0,8659.953329358459,7437.5,22312.5,20.0,44.0,35.34916666666666,35.5,5.047500797974732,32.9375,39.25,0.0,11.39,3.555,2.85,2.362238345298797,1.775,4.5625,8.75,27.0,16.945083333333333,17.0,3.2912611554016125,14.75,19.25,0.0,9.46,2.8669166666666666,2.755,1.714075939504691,1.41,3.9749999999999996,4.0,22.33,16.627,17.0,2.9283575032203064,14.787500000000001,18.75,0.0,9.39,3.2423333333333333,2.9000000000000004,1.9593790399568487,1.79,4.5,30000.0,59750.0,44875.0,44875.0,8659.953329358459,37437.5,52312.5,26.67,44.25,36.03516666666667,35.625,4.151347769767737,33.0,39.25,0.43,8.84,3.093416666666667,2.865,1.903894909491826,1.5,4.165,5.0,22.0,15.076333333333334,15.0,2.7325107298762594,13.25,16.75,0.0,8.34,2.838833333333333,2.545,1.7162960036725081,1.495,3.8025,5.5,21.33,15.11725,15.33,3.2961393989787506,13.25,17.33,0.47,7.5,3.1025,2.9050000000000002,1.572271843543603,1.865,4.09,60000.0,89750.0,74875.0,74875.0,8659.953329358459,67437.5,82312.5,26.0,43.75,36.113166666666665,36.125,4.174654673010558,33.5,38.7525,0.0,8.81,3.1728333333333336,2.755,1.8667401101623355,1.7575,4.15,6.67,24.0,14.931666666666667,15.0,3.587212319088769,12.33,17.25,0.0,7.35,3.0652500000000003,2.94,1.575624723985167,2.045,4.0375,7.0,22.33,15.296999999999999,15.585,3.190879607046726,13.31,17.67,0.0,8.81,2.9419166666666663,2.8449999999999998,1.6569954213542322,1.89,3.74,90000.0,119750.0,104875.0,104875.0,8659.953329358459,97437.5,112312.5,18.5,44.0,35.51191666666667,36.0,4.943569104711247,32.5,39.542500000000004,0.0,12.6,3.4911666666666665,2.935,2.3330488576586266,1.85,4.39,10.0,24.5,17.267,17.0,3.4288121363916493,14.73,19.5,0.0,8.96,2.7135000000000002,2.3200000000000003,1.7808727495247942,1.41,3.59,10.33,24.33,16.963833333333334,17.0,2.5769772936955073,15.31,18.75,0.5,8.26,2.991916666666667,2.49,1.7581246143894984,1.79,3.885
cycling_dataset13.csv,0.0,29750.0,14875.0,14875.0,8659.953329358459,7437.5,22312.5,21.0,43.75,35.842666666666666,36.25,4.585707821288032,33.2475,39.8125,0.0,10.47,3.5054166666666666,2.9450000000000003,2.280689550637896,1.7975,5.1,8.67,22.75,16.40566666666667,16.75,3.3912642021654538,14.0,19.0,0.0,8.73,3.1066666666666665,2.87,1.8213622801506446,1.64,4.262499999999999,0.0,24.75,16.172,16.71,4.152082328984658,14.1875,19.0,0.0,8.5,3.1305,2.96,1.6734877999754485,1.865,4.3375,30000.0,59750.0,44875.0,44875.0,8659.953329358459,37437.5,52312.5,19.0,43.33,35.54566666666666,36.0,4.939865169100154,33.1875,39.3725,0.0,11.2,3.8106666666666666,3.515,2.397164899533521,1.9124999999999999,5.137499999999999,7.67,21.5,16.467333333333332,17.0,2.7514852756688017,14.9375,18.33,0.0,7.85,2.935583333333333,2.685,1.7036538164747228,1.6375,4.095,8.0,21.5,15.887083333333333,15.585,2.641791814858914,14.0,17.5,0.47,8.34,3.3685833333333335,3.065,1.664389425501803,2.1675,4.3575,60000.0,89750.0,74875.0,74875.0,8659.953329358459,67437.5,82312.5,19.25,43.33,35.75183333333333,36.0,4.915380280868974,32.565,39.33,0.0,10.54,3.5125,2.8449999999999998,2.259196483265676,2.01,4.9375,10.0,22.0,16.57375,17.0,2.6978714024516934,15.0,18.25,0.0,8.87,2.9742499999999996,2.605,1.6137191321602407,1.9075,3.9475000000000002,11.0,24.0,17.074833333333334,16.875,3.1214878886340225,14.67,19.69,0.0,7.87,2.762583333333333,2.52,1.4826544303114677,1.5975,3.51,90000.0,119750.0,104875.0,104875.0,8659.953329358459,97437.5,112312.5,27.33,42.67,36.37933333333333,36.25,3.878147051821985,33.4375,39.542500000000004,0.0,8.29,2.8286666666666664,2.52,1.8498945615598985,1.3,3.9625,8.5,26.5,17.31475,17.415,3.043927825058713,15.4575,19.3725,0.0,8.86,3.496916666666666,3.3099999999999996,1.90225120836398,1.995,4.9325,10.67,26.5,19.179333333333332,19.5,3.0557938775745694,17.0,21.33,0.47,7.89,3.1104166666666666,2.85,1.6118516245989338,1.92,3.985
cycling_dataset14.csv,0.0,29750.0,14875.0,14875.0,8659.953329358459,7437.5,22312.5,28.75,42.33,36.79241666666667,37.5,3.393035021882654,34.0,39.33,0.0,6.55,2.46775,2.05,1.7160081888402126,1.09,3.6725,10.0,28.0,18.731416666666664,18.415,3.847501201176623,16.25,21.67,0.0,9.78,3.3705833333333333,3.22,1.9895243551467827,1.685,4.555,9.75,27.0,18.7615,19.125,3.8676387391620057,15.9175,21.5,0.0,8.38,3.458,3.0,1.8907064817152344,2.0575,4.609999999999999,30000.0,59750.0,44875.0,44875.0,8659.953329358459,37437.5,52312.5,27.0,42.67,35.89308333333334,36.29,3.820342217619021,32.6875,38.8125,0.0,9.71,2.9160833333333334,2.3200000000000003,2.249642673786711,1.2425,4.06,9.5,25.5,18.426333333333336,18.415,3.1945281167785784,16.4375,20.5,0.0,7.73,2.7103333333333333,2.49,1.516208502225938,1.6175,3.5625,7.67,26.5,17.85625,17.875,3.6599093938010725,15.0,20.0,0.0,9.57,3.6375,3.5999999999999996,2.0011372808147536,2.4275,4.8,60000.0,89750.0,74875.0,74875.0,8659.953329358459,67437.5,82312.5,23.33,43.0,36.037166666666664,36.5,4.288645120807063,33.1875,39.269999999999996,0.0,9.63,2.8926666666666665,2.1100000000000003,2.362423449671027,1.195,3.75,7.4,24.25,17.46333333333333,17.67,3.552983331730611,14.9375,20.0,0.0,8.55,3.1465000000000005,2.9050000000000002,1.8447762511119516,1.7175,4.202500000000001,8.0,25.5,17.930666666666664,17.875,3.3879649086468153,15.6275,20.25,0.0,10.64,3.6373333333333333,3.27,1.9140287934673874,2.26,4.8100000000000005,90000.0,119750.0,104875.0,104875.0,8659.953329358459,97437.5,112312.5,26.5,43.5,36.25366666666666,36.625,3.6527430180010687,33.33,39.125,0.0,9.63,2.6675833333333334,2.23,1.9362795062668223,1.3,3.5949999999999998,7.0,28.5,19.121750000000002,19.415,5.042177714456985,15.2375,22.5,0.43,8.38,3.29175,3.27,1.7786467995360968,1.7975,4.5,10.5,26.67,19.440166666666666,19.5,3.2740354771375886,17.25,22.0,0.0,11.15,3.389166666666667,3.0149999999999997,2.025138506922976,2.16,4.12
cycling_dataset15.csv,0.0,29750.0,14875.0,14875.0,8659.953329358459,7437.5,22312.5,30.75,44.5,36.9235,35.875,3.5897385350468074,34.25,40.0625,0.0,7.36,2.296,1.92,1.4245293959760887,1.3,2.8625,8.5,24.0,16.953500000000002,17.415,2.991335724499453,15.0,19.0,0.0,8.05,3.209083333333333,2.9450000000000003,1.6625938549113217,2.1500000000000004,4.16,7.0,24.67,19.2545,19.75,2.9877915060012694,17.375,21.27,0.47,8.26,2.953583333333334,2.59,1.6837610657064406,1.7525,3.8475,30000.0,59750.0,44875.0,44875.0,8659.953329358459,37437.5,52312.5,24.25,45.0,36.98491666666667,36.125,3.9321565321151137,34.1875,40.269999999999996,0.0,8.18,2.4893333333333336,1.9849999999999999,1.6042915016362276,1.3,3.67,5.5,26.75,17.289583333333333,17.33,4.105430833224315,15.0,19.75,0.0,7.45,2.781083333333333,2.49,1.5445650929594676,1.56,4.02,7.25,25.5,19.886666666666667,20.5,3.095296252200892,18.25,22.25,0.0,9.07,3.057166666666667,2.755,1.926496467395902,1.7175,4.16,60000.0,89750.0,74875.0,74875.0,8659.953329358459,67437.5,82312.5,31.5,44.5,37.62625,36.375,3.6448180252928952,35.0,41.0,0.0,8.58,2.452666666666667,1.79,1.786433473587963,1.3,3.0275,6.75,23.0,15.512583333333335,15.75,3.3889124351413327,13.0,18.0,0.0,7.83,3.15675,2.87,1.5993733994390844,2.0374999999999996,3.9775,11.75,24.5,19.45333333333333,19.9,2.899734566396648,17.5,21.69,0.0,8.18,2.935583333333333,2.55,1.866572525527887,1.3824999999999998,4.1725,90000.0,119750.0,104875.0,104875.0,8659.953329358459,97437.5,112312.5,29.0,44.67,37.1735,36.55,3.0430603154280944,35.25,39.3725,0.0,7.25,2.258833333333334,2.12,1.551916655479783,1.3,3.0075,9.5,23.0,16.368666666666666,16.125,2.807405365972091,14.5,18.5,0.0,7.26,2.4955000000000003,2.17,1.4743670110706266,1.3,3.4225,12.33,24.0,19.834500000000002,20.375,2.4804747025519127,18.5,21.5425,0.0,9.34,2.7405833333333334,2.355,1.9018435336243853,1.3824999999999998,3.6399999999999997
cycling_dataset4.csv,0.0,29750.0,14875.0,14875.0,8659.953329358459,7437.5,22312.5,26.0,41.75,36.18116666666666,36.0,3.0568701813383496,34.4375,38.33,0.0,7.52,2.6098333333333334,2.415,1.4918254943375768,1.41,3.4375,8.75,23.0,15.451583333333334,15.0,3.2501661485308033,13.5,17.27,0.0,7.41,3.213166666666667,3.175,1.7246076768033038,1.85,4.5125,2.5,21.25,15.036833333333334,15.5,3.185342206454782,13.31,17.0,0.0,9.98,3.548,3.275,1.9098523503140237,2.1325000000000003,4.975,30000.0,59750.0,44875.0,44875.0,8659.953329358459,37437.5,52312.5,27.0,44.0,36.185249999999996,35.5,3.5599129115049992,33.6275,39.25,0.0,9.65,2.897333333333333,2.415,1.7286289043310854,1.73,4.029999999999999,5.5,22.25,15.395666666666667,15.25,3.132702436484441,13.4575,17.5425,0.0,8.23,3.101583333333333,2.77,1.6727307991392066,1.7,4.4925,7.0,21.75,15.895583333333333,16.0,2.7394810323104792,14.0,17.8125,0.0,7.5,3.424083333333334,3.3449999999999998,1.6663930587916194,2.3,4.255,60000.0,89750.0,74875.0,74875.0,8659.953329358459,67437.5,82312.5,28.67,44.0,36.203833333333336,35.875,3.755795784147778,33.31,39.269999999999996,0.0,12.28,2.9839166666666666,2.17,2.160430626762997,1.5,4.16,8.0,20.25,14.036583333333335,14.25,2.679383789802341,11.9375,15.75,0.43,8.03,2.9768333333333334,2.94,1.3999333218248489,1.89,3.7925,7.5,22.75,15.735416666666667,15.875,3.0015601209574703,13.5,18.25,0.0,8.61,3.716666666666667,3.6550000000000002,1.8752348001131898,2.4250000000000003,4.79,90000.0,119750.0,104875.0,104875.0,8659.953329358459,97437.5,112312.5,19.0,43.5,36.34333333333333,36.0,3.6823152439132034,34.31,39.0,0.0,10.53,2.8356666666666666,2.12,2.0617572332573224,1.4625,3.9,8.0,25.25,16.81416666666667,17.0,3.2775185184662026,14.67,19.0625,0.0,9.5,3.1849166666666666,2.8899999999999997,1.8834564838054766,1.7,4.24,6.0,24.5,16.82166666666667,17.0,3.427555089110734,14.4375,19.27,0.0,8.26,3.2340000000000004,2.96,1.8082963437077084,1.7975,4.345
cycling_dataset5.csv,0.0,29750.0,14875.0,14875.0,8659.953329358459,7437.5,22312.5,29.0,42.75,36.412166666666664,36.0,3.3613110496088017,34.25,39.0,0.0,10.85,2.9521666666666664,2.45,1.9843530361864097,1.56,3.8475,10.25,24.0,17.930833333333332,18.25,2.8933108438066055,16.5,19.75,0.0,6.94,2.727666666666667,2.59,1.537633318519803,1.4625,3.74,3.0,22.0,15.749083333333333,16.0,3.0684439584892025,14.0,17.75,0.0,7.31,3.11025,2.995,1.526375588608518,2.05,4.0075,30000.0,59750.0,44875.0,44875.0,8659.953329358459,37437.5,52312.5,28.0,43.33,36.62291666666667,36.0,3.231491759707203,34.33,39.25,0.0,7.69,2.797083333333333,2.12,1.8911343138591599,1.3,4.44,8.33,27.67,17.92716666666667,17.75,3.712081891906781,15.1875,20.0625,0.0,7.46,2.59475,2.335,1.578691421452168,1.3,3.5775,6.0,22.0,15.384999999999998,15.5,3.2668922541155223,13.73,18.25,0.47,7.89,3.1669166666666664,2.6500000000000004,1.6480629012233996,1.89,4.609999999999999,60000.0,89750.0,74875.0,74875.0,8659.953329358459,67437.5,82312.5,29.0,44.33,37.01508333333334,36.0,3.632788413838909,34.67,40.0,0.0,12.89,3.0058333333333334,2.175,2.241804177938435,1.4625,4.32,10.0,27.5,19.066166666666668,18.375,4.131251259875417,15.75,22.75,0.0,9.63,3.2695833333333337,2.91,2.022371708264554,1.67,4.5,9.5,24.67,17.28666666666667,17.33,2.5731551104086634,15.73,19.0,0.0,8.19,3.2955833333333335,2.975,1.6420103510805149,2.05,4.355,90000.0,119750.0,104875.0,104875.0,8659.953329358459,97437.5,112312.5,26.5,44.25,36.699,36.0,3.8206601523820463,34.0,39.542500000000004,0.0,12.5,3.1370833333333334,2.59,2.1375992748226276,1.41,4.3725000000000005,11.0,28.25,18.663,17.71,4.073275831563583,15.5,22.0,0.0,9.22,3.314416666666667,2.895,2.1168293096961994,1.63,4.66,11.0,22.67,17.49925,17.5,2.296470539218825,15.75,19.25,0.0,8.04,2.7205,2.49,1.635570160525069,1.79,3.3249999999999997
cycling_dataset6.csv,0.0,29750.0,14875.0,14875.0,8659.953329358459,7437.5,22312.5,27.8,43.67,36.840500000000006,36.29,3.918187474245373,34.5,40.269999999999996,0.0,10.5,2.970833333333333,2.435,1.950562134075428,1.5,3.9299999999999997,3.0,24.5,16.82016666666667,16.75,2.9878185976096714,15.4575,18.67,0.0,10.57,2.9449166666666664,2.545,1.7832437652740831,1.7,3.8175,8.67,22.0,16.363916666666668,16.67,2.9491126619808132,14.575,18.5,0.0,7.07,2.732,2.49,1.5541715906981872,1.5,3.6725,30000.0,59750.0,44875.0,44875.0,8659.953329358459,37437.5,52312.5,28.5,44.67,37.29933333333334,36.25,3.6932421920162355,34.5,40.3125,0.0,9.1,2.613666666666667,2.12,1.8155549809600615,1.3,3.5625,6.67,23.25,15.710416666666667,15.875,3.4117176504495337,13.0,18.25,0.0,8.32,3.4981666666666666,3.54,1.8965029147237173,2.1500000000000004,4.5175,9.33,21.25,15.864916666666666,16.125,2.593587282713955,14.31,17.67,0.0,8.32,3.0853333333333333,2.715,1.8474152814736113,1.7975,4.1275,60000.0,89750.0,74875.0,74875.0,8659.953329358459,67437.5,82312.5,25.33,43.75,37.16883333333333,36.29,3.462900562470074,34.75,40.0625,0.0,10.84,2.6806666666666668,2.23,2.0247862987376113,1.3,3.3775,10.25,27.25,18.178416666666667,17.67,3.649494941274599,15.31,20.5425,0.43,8.96,2.9239166666666665,2.68,1.847552117367434,1.495,3.8475,8.33,22.25,16.950833333333332,17.25,2.825062118294432,15.0,19.0625,0.0,9.07,3.224416666666667,2.9450000000000003,1.9045037830684985,1.7,4.425,90000.0,119750.0,104875.0,104875.0,8659.953329358459,97437.5,112312.5,26.75,45.0,37.148583333333335,36.25,3.722341623188584,35.0,39.9375,0.0,10.2,2.6548333333333334,2.12,1.871247348398626,1.3,3.8475,8.25,26.67,15.946666666666665,15.875,3.80215647874846,13.0,18.5,0.0,7.26,3.1871666666666667,2.9450000000000003,1.7949545877882878,1.79,4.195,6.75,23.33,16.770500000000002,16.67,2.876007606040012,15.25,18.5625,0.0,9.5,3.2636666666666665,2.87,1.9122665144331275,1.89,4.365
cycling_dataset7.csv,0.0,29750.0,14875.0,14875.0,8659.953329358459,7437.5,22312.5,26.75,44.0,36.813833333333335,36.585,3.7728895167438385,35.0,39.8125,0.0,11.26,2.684166666666667,2.12,2.2390431674167326,1.0525,3.9924999999999997,8.33,21.75,14.904583333333333,14.75,2.841470832694849,13.0,17.27,0.0,7.18,2.8128333333333333,2.6500000000000004,1.635124451600618,1.56,3.7575000000000003,8.0,21.5,16.3705,16.5,3.0954544227517444,13.75,19.0,0.0,8.23,2.96875,2.685,1.7936171843976816,1.58,3.9,30000.0,59750.0,44875.0,44875.0,8659.953329358459,37437.5,52312.5,27.67,44.5,36.84775,35.875,3.5341164531133757,34.5,39.75,0.0,11.68,2.992833333333333,2.49,2.1668995451771385,1.41,4.21,8.25,25.33,17.581083333333332,17.25,3.4170466770378707,15.5,20.0625,0.0,8.6,3.22475,3.385,1.793795307209456,1.625,4.32,8.67,23.0,16.081416666666666,16.0,2.7714314279307404,14.0,18.25,0.0,8.81,2.9714166666666673,2.5949999999999998,1.5638085431798299,1.9124999999999999,3.785,60000.0,89750.0,74875.0,74875.0,8659.953329358459,67437.5,82312.5,27.33,44.75,36.94108333333334,36.375,3.5897536581761273,34.25,40.0,0.0,10.5,2.7111666666666663,2.12,2.0866197478750705,1.22,4.24,9.0,25.33,16.768916666666666,16.585,3.562786548904601,14.1875,19.0,0.0,9.01,3.145,2.865,1.8695222206043272,1.6175,4.262499999999999,10.0,22.25,16.878666666666668,17.0,2.248225571917156,15.31,18.67,0.0,8.44,2.4970833333333333,2.365,1.4426130203172607,1.495,3.3049999999999997,90000.0,119750.0,104875.0,104875.0,8659.953329358459,97437.5,112312.5,28.5,43.0,36.850833333333334,36.25,3.293815564390669,34.5,39.75,0.0,10.5,2.6410833333333334,2.145,1.931990681410124,1.22,3.6725,7.0,27.0,16.724416666666666,15.75,3.8874987236510945,14.0,19.5625,0.0,8.07,2.8718333333333335,2.71,1.7495408842195015,1.495,3.9699999999999998,10.0,22.33,16.994000000000003,17.0,2.2991952940104934,15.5,18.75,0.43,7.73,2.656,2.6100000000000003,1.3881080649574802,1.6175,3.67
cycling_dataset8.csv,0.0,29750.0,14875.0,14875.0,8659.953329358459,7437.5,22312.5,29.75,43.25,36.965583333333335,36.25,3.4899371522118976,34.457499999999996,40.25,0.0,7.36,2.490083333333333,2.335,1.6408861913781698,1.3,3.6399999999999997,7.0,21.67,14.550999999999998,14.5,3.0046196098674454,12.5,16.5,0.0,6.18,2.8385833333333332,2.64,1.5062100870691608,1.7125,3.9225000000000003,6.0,21.0,15.866583333333335,16.0,2.877688741517323,13.9375,18.25,0.0,8.26,2.9110000000000005,2.49,1.6803166368277143,1.6549999999999998,3.8449999999999998,30000.0,59750.0,44875.0,44875.0,8659.953329358459,37437.5,52312.5,26.25,43.4,36.76525,36.415,3.417925287485572,34.0,39.7625,0.0,7.46,2.2844166666666665,1.93,1.596090429681922,1.2875,3.2775,8.0,26.5,15.683416666666666,15.75,2.8856652889277066,13.9375,17.33,0.0,8.0,2.774333333333333,2.49,1.6048710920887765,1.63,3.5875,5.33,22.25,15.808666666666666,15.75,3.1242161505817037,13.5,18.33,0.0,6.87,3.0185833333333334,2.715,1.6215004860896245,1.6524999999999999,4.06,60000.0,89750.0,74875.0,74875.0,8659.953329358459,67437.5,82312.5,29.25,44.25,37.125083333333336,36.415,3.5384012387501915,34.75,40.5,0.0,8.64,2.4836666666666662,1.79,1.9778190569974348,1.09,3.665,9.0,21.5,15.879250000000003,15.33,2.7672441653806645,13.75,18.0625,0.0,6.73,2.6119166666666667,2.545,1.4562522079143967,1.495,3.5725,9.25,21.25,16.323500000000003,16.585,2.4925380806184956,14.6875,18.25,0.0,7.53,2.7765833333333334,2.49,1.6323385554848058,1.5,3.8325,90000.0,119750.0,104875.0,104875.0,8659.953329358459,97437.5,112312.5,29.25,44.25,36.973916666666675,36.415,3.263015552070746,34.4375,39.875,0.0,7.37,2.4221666666666666,2.09,1.642319083559045,1.3,3.0,8.0,23.5,15.139999999999999,14.71,3.265544365033187,12.4375,17.6175,0.0,8.06,2.91175,2.6,1.5777355410524287,1.6925,3.9325,2.0,21.0,15.957916666666668,16.33,2.8364528598918914,14.0,18.0,0.0,8.34,3.0323333333333333,2.755,1.5697254183101224,1.8925,3.7475
cycling_dataset9.csv,0.0,29750.0,14875.0,14875.0,8659.953329358459,7437.5,22312.5,27.75,44.0,37.092,36.71,3.632480236238962,34.67,40.3125,0.0,10.76,2.3387499999999997,1.83,1.728724270717186,1.2425,3.27,3.0,23.75,15.263083333333332,15.29,3.643949962113762,13.5,17.75,0.0,9.0,3.0436666666666667,2.865,1.92804691044821,1.56,3.87,9.75,21.0,16.2965,16.375,2.443579904566249,14.6875,18.3725,0.0,8.75,3.172916666666667,3.02,1.6564985138504922,2.005,4.130000000000001,30000.0,59750.0,44875.0,44875.0,8659.953329358459,37437.5,52312.5,29.33,44.0,37.19716666666667,36.46,3.9536934595669178,33.6875,40.33,0.0,7.15,2.432666666666667,1.96,1.5974363489319032,1.22,3.3850000000000002,8.0,22.75,15.084249999999999,15.0,2.8892962414458876,13.0,17.0,0.0,7.46,2.7921666666666667,2.555,1.6479397153887505,1.41,3.985,10.0,22.0,16.88475,17.0,2.658507401563266,15.1875,19.0,0.0,8.22,2.6565,2.28,1.6589171417926014,1.5,3.51,60000.0,89750.0,74875.0,74875.0,8659.953329358459,67437.5,82312.5,31.0,44.0,37.062333333333335,36.25,3.82097036831687,33.5,40.0625,0.0,6.82,2.464583333333333,1.7149999999999999,1.6501817555617588,1.2425,3.91,0.0,24.75,14.141750000000002,14.5,3.227067467144125,12.25,16.3125,0.0,8.15,2.7535833333333333,2.415,1.6712688771476067,1.56,3.6875,0.0,23.0,16.821,17.0,3.0302066486187593,15.1375,18.75,0.0,6.72,2.678,2.495,1.4213723415535189,1.58,3.67,90000.0,119750.0,104875.0,104875.0,8659.953329358459,97437.5,112312.5,31.0,44.67,37.227833333333336,36.125,3.599172864083574,34.25,40.542500000000004,0.0,7.79,2.44025,2.0549999999999997,1.5827331121091346,1.3,3.3425,6.67,22.5,15.504833333333334,15.25,3.1758342692205392,13.31,17.8125,0.0,7.98,2.8090833333333336,2.5949999999999998,1.5699968130717832,1.6824999999999999,3.96,11.25,22.0,17.091833333333334,17.25,2.510870693382853,15.0,18.75,0.0,7.93,2.7823333333333333,2.74,1.734934548877533,1.2875,3.77
